Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	EpNum	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	-340.45	8.20863	-324.15	-353.6	100.0	16.0	120000	2.0489097e-08	5.7048507	-0.004809494	-4.4672403	3.4938998	0.012717925	0.05380833	49.0	25.68361783027649
1	-328.9344	10.249341	-307.9	-346.55002	100.0	32.0	240000	3.6670826e-08	1.3078234	-0.0033987297	-0.14643243	3.4826999	0.014633646	0.045391664	49.0	50.34239888191223
2	-321.7625	9.801074	-290.7	-335.85	100.0	48.0	360000	1.3969839e-09	1.1785026	-0.0037296286	-0.00794284	3.4633722	0.015110545	0.041841663	45.0	74.86384654045105
3	-317.22815	4.1909113	-309.35	-322.2	100.0	64.0	480000	-1.6625563e-08	1.1216509	-0.0033794246	-0.010813549	3.4404602	0.014056915	0.02665	49.0	100.07241082191467
4	-313.85626	6.962934	-299.6	-326.25	100.0	80.0	600000	1.6880222e-09	1.034827	-0.0030206316	-0.011668898	3.4246905	0.013346757	0.024983333	49.0	125.22858500480652
5	-312.02188	4.481347	-302.95	-320.6	100.0	96.0	720000	-4.1909516e-09	0.9825037	-0.003117066	-0.008247741	3.4120612	0.015030682	0.061408333	49.0	152.4705057144165
6	-304.92813	5.7619433	-293.85	-316.65	100.0	112.0	840000	1.1525117e-08	0.88419896	-0.0034015335	-0.023872606	3.3764372	0.015063087	0.054475002	48.0	179.41470623016357
7	-306.34375	5.7404222	-290.45	-312.75	100.0	128.0	960000	2.2817403e-08	0.7753695	-0.0024372216	-0.071263246	3.3300538	0.01462201	0.018083334	49.0	206.5605297088623
8	-303.0031	4.149829	-294.25	-309.45	100.0	144.0	1080000	-1.2674718e-08	0.62544215	-0.005288773	-0.022226095	3.2608285	0.015369385	0.06475833	49.0	233.80502343177795
9	-296.22186	3.3009443	-287.05002	-302.30002	100.0	160.0	1200000	-1.0652002e-08	0.5137212	-0.0050583067	-0.029526938	3.1854324	0.015181769	0.17865834	22.0	258.4929702281952
10	-295.7563	3.3749926	-291.05002	-300.80002	100.0	176.0	1320000	1.6298145e-08	0.40642607	-0.005832131	-0.039686754	3.0934763	0.013995567	0.12165	49.0	285.8699917793274
11	-293.3625	3.7617126	-286.6	-299.30002	100.0	192.0	1440000	-6.170012e-09	0.37471277	-0.005877518	-0.038873784	2.9939003	0.015108779	0.22167501	31.0	311.3353681564331
12	-289.91254	3.7616284	-281.65	-295.75	100.0	208.0	1560000	7.858034e-09	0.37495565	-0.003794313	-0.016268149	2.8650534	0.015385827	0.20610833	32.0	337.03224897384644
13	-291.90002	3.371063	-285.0	-296.75	100.0	224.0	1680000	4.656613e-10	0.3528036	-0.0037388	-0.009618897	2.735011	0.012826065	0.10774167	49.0	364.1712784767151
14	-289.44064	3.594622	-281.6	-294.25	100.0	240.0	1800000	4.8894435e-09	0.37215528	-0.0029606177	-0.0069364496	2.5830617	0.012407966	0.10938333	49.0	391.38526797294617
15	-289.6844	3.333342	-282.95	-295.05002	100.0	256.0	1920000	-6.897608e-09	0.4133004	-0.0025845342	-0.0074690916	2.4639845	0.015139768	0.11743334	29.0	416.6310546398163
16	-289.44376	4.1384206	-280.30002	-294.7	100.0	272.0	2040000	-2.3283064e-10	0.44822466	-0.002936414	-0.005616851	2.3364387	0.015012044	0.12280834	43.0	443.22165036201477
17	-289.77185	3.734593	-283.9	-296.0	100.0	288.0	2160000	5.2386895e-09	0.43990546	-0.0023967344	-0.004287347	2.180416	0.009710515	0.07973333	49.0	470.4677975177765
18	-290.8375	3.402914	-284.1	-297.5	100.0	304.0	2280000	-1.44355e-08	0.4089752	-0.0021284453	-0.005051352	2.1256108	0.012577262	0.023375	49.0	497.5306189060211
19	-292.08124	2.6489327	-287.5	-296.45	100.0	320.0	2400000	3.7252903e-09	0.4131892	-0.0022372813	-0.005788669	2.2278695	0.015200293	0.13543333	44.0	524.3185226917267
20	-292.31253	2.6572707	-286.95	-295.9	100.0	336.0	2520000	-1.1641532e-09	0.41895026	-0.0016195846	-0.0069573075	2.0962021	0.010046845	0.050916664	49.0	551.4386808872223
21	-293.5031	1.902093	-290.45	-296.30002	100.0	352.0	2640000	5.47152e-09	0.4038314	-0.0017376749	-0.0043750852	1.9938502	0.006439153	0.03295	49.0	578.5713851451874
22	-292.20938	2.344825	-287.65	-295.5	100.0	368.0	2760000	-1.1641532e-09	0.39680165	-0.0016398021	-0.00496687	1.9083622	0.006250172	0.013583334	49.0	605.8549778461456
23	-293.22815	2.0601106	-289.6	-296.30002	100.0	384.0	2880000	-3.958121e-09	0.4029286	-0.0014653648	-0.006736681	1.9437425	0.006165783	0.027658332	49.0	633.0315728187561
24	-292.2875	3.3040955	-284.4	-295.5	100.0	400.0	3000000	3.1432137e-09	0.40879714	-0.0017418426	-0.0029860027	1.9364375	0.015167343	0.09383333	40.0	659.5245196819305
25	-293.45938	3.0127954	-285.80002	-295.65	100.0	416.0	3120000	-1.2922101e-08	0.3774722	-0.0014572081	-0.005072724	1.7960848	0.005558758	0.0076916665	49.0	686.8280692100525
26	-292.7844	1.9191282	-289.80002	-295.30002	100.0	432.0	3240000	2.7939677e-09	0.35808483	-0.0014091912	-0.0045325123	1.8827623	0.0053482675	0.014991667	49.0	714.2103252410889
27	-293.49066	1.6478425	-290.5	-295.45	100.0	448.0	3360000	8.4983185e-09	0.36724648	-0.0017721262	-0.0049105957	1.8532453	0.007687658	0.025708333	49.0	741.6730208396912
28	-294.28125	1.3667808	-290.75	-295.6	100.0	464.0	3480000	-5.005859e-09	0.3550467	-0.001214092	-0.006923951	1.8467289	0.004558445	0.009558333	49.0	768.7513864040375
29	-294.02814	2.0821378	-287.55002	-295.5	100.0	480.0	3600000	9.546056e-09	0.3279397	-0.002036219	-0.0020854287	1.8202066	0.007379785	0.016266666	49.0	795.9522128105164
30	-294.12814	1.2915583	-291.75	-295.30002	100.0	496.0	3720000	1.1641532e-10	0.32787752	-0.0017884164	-0.002891779	1.8212855	0.0076561794	0.024116665	49.0	823.7678139209747
31	-294.36877	1.1026782	-292.2	-295.30002	100.0	512.0	3840000	8.032657e-09	0.3440677	-0.0016711231	-0.003270246	1.8175428	0.008536433	0.013358334	49.0	851.1469213962555
32	-294.59686	1.0747772	-291.80002	-295.4	100.0	528.0	3960000	9.313226e-10	0.32059857	-0.001617041	-0.004281737	1.8272562	0.0055152113	0.018633332	49.0	878.4394264221191
33	-294.55624	1.6088474	-288.55002	-295.2	100.0	544.0	4080000	-7.450581e-09	0.3070864	-0.0010095164	-0.0019723512	1.805092	0.0051411106	0.012875	49.0	905.692085981369
34	-294.95938	0.45559838	-293.35	-295.35	100.0	560.0	4200000	5.355105e-09	0.28715605	-0.0015616482	-0.003115937	1.7999425	0.005822852	0.007999999	49.0	933.1562764644623
35	-294.5625	0.9254212	-292.35	-295.1	100.0	576.0	4320000	-3.259629e-09	0.3067727	-0.0012028571	-0.006176591	1.8443241	0.006037911	0.014800001	49.0	960.5740654468536
36	-294.64062	0.99061364	-291.2	-295.1	100.0	592.0	4440000	2.3283064e-09	0.28308585	-0.0010447192	-0.00385255	1.8600276	0.007088432	0.014625001	49.0	985.8415341377258
37	-294.72498	0.6161868	-293.15	-295.4	100.0	608.0	4560000	9.313226e-09	0.28456163	-0.001161962	-0.0039065443	1.7823119	0.0040184725	0.021316666	49.0	1011.0916304588318
38	-294.85312	0.76392734	-292.25	-295.5	100.0	624.0	4680000	9.778887e-09	0.28834978	-0.0015377289	-0.0032597817	1.780292	0.0076783653	0.024141666	49.0	1036.3356161117554
39	-294.81873	0.4561624	-293.45	-295.1	100.0	640.0	4800000	1.3969839e-09	0.30358195	-0.0018076242	-0.008275375	1.7752752	0.008591757	0.010066668	49.0	1061.5675077438354
40	-294.6281	0.8394511	-292.7	-295.4	100.0	656.0	4920000	-8.1490725e-09	0.28364223	-0.0016525916	-0.0035998188	1.7506665	0.010086007	0.017508334	49.0	1086.8105552196503
41	-294.6625	0.99034625	-291.65	-295.1	100.0	672.0	5040000	-5.5879354e-09	0.2810636	-0.0022556505	-0.005737152	1.7683752	0.010376024	0.008216667	49.0	1112.0687227249146
42	-294.97812	0.49020982	-293.15	-295.5	100.0	688.0	5160000	-5.5879354e-09	0.2629138	-0.0016090575	-0.002962146	1.7020159	0.004261066	0.0050083334	49.0	1137.0343599319458
43	-294.58124	1.0179442	-291.9	-295.2	100.0	704.0	5280000	2.7939677e-09	0.2800119	-0.0020378563	-0.00664483	1.6791134	0.008462211	0.037258334	49.0	1162.267019033432
44	-294.73126	0.8388758	-291.75	-295.1	100.0	720.0	5400000	1.8044375e-09	0.26857072	-0.0013245719	-0.0055795964	1.6715342	0.006272629	0.007866667	49.0	1187.3080389499664
45	-295.00626	0.024207624	-295.0	-295.1	100.0	736.0	5520000	-2.7939677e-09	0.24363762	-0.0015046236	-0.0050991885	1.6315603	0.010589749	0.013791667	49.0	1212.5105497837067
46	-295.02185	0.058549263	-294.95	-295.2	100.0	752.0	5640000	8.032657e-09	0.25010872	-0.0011246945	-0.0064037647	1.6424892	0.0027303514	0.007583333	49.0	1237.7512209415436
47	-294.9281	0.4100179	-293.35	-295.1	100.0	768.0	5760000	1.1641532e-10	0.27860308	-0.001961954	-0.007012911	1.6384258	0.008329457	0.024633333	49.0	1262.8870286941528
48	-295.0	0.08660122	-294.7	-295.1	100.0	784.0	5880000	2.6775524e-09	0.27881706	-0.0017742399	-0.0060807317	1.5893993	0.01107714	0.052458335	49.0	1288.0780866146088
49	-295.025	0.07500458	-295.0	-295.30002	100.0	800.0	6000000	6.8102963e-09	0.2685812	-0.0009825237	-0.008692777	1.5602188	0.0044664848	0.0069333334	49.0	1313.2680628299713
50	-294.83124	0.8616571	-291.55002	-295.65	100.0	816.0	6120000	3.7252903e-09	0.276215	-0.0011891588	-0.006493859	1.6166432	0.0050441613	0.03365	49.0	1338.6001138687134
51	-295.00623	0.065845884	-294.80002	-295.1	100.0	832.0	6240000	1.268927e-08	0.27610886	-0.0013236261	-0.0040545277	1.5823634	0.0049092206	0.009241667	49.0	1363.7003293037415
52	-294.85626	0.40461114	-293.5	-295.1	100.0	848.0	6360000	-5.5879354e-09	0.27571833	-0.0013658963	-0.00489296	1.5420398	0.010709768	0.022975001	49.0	1388.6867470741272
53	-295.0375	0.1007794	-295.0	-295.35	100.0	864.0	6480000	3.7252903e-09	0.26751983	-0.0011695297	-0.006904492	1.4733502	0.0050643543	0.009233333	49.0	1413.8745682239532
54	-294.82187	0.74224234	-291.95	-295.1	100.0	880.0	6600000	-3.4924597e-10	0.2591979	-0.0013008672	-0.004732713	1.4925282	0.008122161	0.0042166663	49.0	1439.0360350608826
55	-295.0	0.0	-295.0	-295.0	100.0	896.0	6720000	3.259629e-09	0.27802956	-0.0010751544	-0.0046295077	1.4041616	0.0043911147	0.009366667	49.0	1464.2719585895538
56	-294.8719	0.5598457	-292.85	-295.45	100.0	912.0	6840000	5.2386895e-09	0.2709738	-0.001093324	-0.0035047904	1.3624649	0.0054119797	0.013541667	49.0	1489.4603035449982
57	-294.96564	0.16077699	-294.35	-295.1	100.0	928.0	6960000	-9.778887e-09	0.2695879	-0.0011645367	-0.0078624	1.3388166	0.005192135	0.007033333	49.0	1514.5818207263947
58	-294.94376	0.36049923	-293.6	-295.4	100.0	944.0	7080000	2.561137e-09	0.27573955	-0.0014705189	-0.004798539	1.28631	0.0051518073	0.023983333	49.0	1539.814624786377
59	-294.60938	1.1073925	-290.75	-295.0	100.0	960.0	7200000	-2.0372681e-09	0.28304112	-0.0011800053	-0.0058853887	1.2344244	0.004135729	0.0154	49.0	1564.944486618042
60	-294.92188	0.32928535	-293.65	-295.1	100.0	976.0	7320000	7.858034e-09	0.26763523	-0.00078573846	-0.0038437285	1.2784891	0.0030716115	0.008383334	49.0	1590.2247512340546
61	-294.925	0.31721172	-293.7	-295.1	100.0	992.0	7440000	-2.5029294e-09	0.26232392	-0.0012561562	-0.005929319	1.3211094	0.0045956923	0.006583333	49.0	1615.5352745056152
62	-294.95	0.22079282	-294.1	-295.1	100.0	1008.0	7560000	9.313226e-10	0.26743877	-0.0014547865	-0.0045780074	1.2703824	0.0044097435	0.010641666	49.0	1640.525467157364
63	-294.9969	0.012100124	-294.95	-295.0	100.0	1024.0	7680000	2.7939677e-09	0.27774194	-0.0010223764	-0.0033018552	1.2468518	0.0037965314	0.0041833334	49.0	1665.5434226989746
64	-295.0	0.0	-295.0	-295.0	100.0	1040.0	7800000	1.5716068e-09	0.26719224	-0.0008317289	-0.002521038	1.2847866	0.0028515928	0.007166667	49.0	1690.6897940635681
